weeks,Country,City,account_manager_name,business_segment,spend_objective,brand_name,provider_id,vendor_id,vendor_name,bolt_spend,provider_spend
2026-W13,KE,Nairobi,Sharon Chebet,SMB,other,ASIAN MAPLE SQUARE,133097,97813,ASIAN MAPLE SQUARE RUAKA Nairobi,0.89,0.0
2026-W13,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,JAVA HOUSE,24144,16728,&Nairobi Java House Limited,0.2,0.0
2026-W19,KE,Nairobi,Michael Karigithu,Enterprise,other,KFC,25400,12025,&Kuku Foods/KFC,2.24,0.0
2026-W22,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,MEMBAS GOURMET BURGERS,103321,72282,MEMBA'S GOURMET BURGERS Nairobi,2.04,6.13
2026-W22,KE,Nairobi,Michael Karigithu,Enterprise,activation,JAVA LOVE PANTRY,86314,16728,&Nairobi Java House Limited,14.91,0.0
2026-W16,KE,Nairobi,Michael Karigithu,Enterprise,engagement,BURGER KING,42654,29546,&SIA QSR KENYA LTD,1.03,1.03
2026-W20,KE,Nairobi,Sharon Chebet,SMB,activation,CONNECT COFFEE,118677,85417,CONNECT COFFEE Nairobi,1.36,0.0
2026-W20,KE,Nairobi,Michael Karigithu,Enterprise,activation,BURGER KING,42654,29546,&SIA QSR KENYA LTD,4.01,0.0
2026-W20,KE,Nairobi,Michael Karigithu,Enterprise,other,BURGER KING,42654,29546,&SIA QSR KENYA LTD,0.95,0.0
2026-W13,KE,Nairobi,Sharon Chebet,SMB,activation,THE PHOENICIAN,11518,8352,&Phoenician Restaurant,1.0,0.0
2026-W13,KE,Nairobi,Naomi Wambui Wanjohi,SMB,sp_engagement,KABUDAS KITCHEN,9061,6535,&Kabuda's Kitchen,0.82,2.45
2026-W13,KE,Nairobi,Sharon Chebet,SMB,activation,CONNECT COFFEE,118677,85417,CONNECT COFFEE Nairobi,0.43,0.0
2026-W19,KE,Nairobi,Michael Karigithu,Enterprise,other,KFC,16939,12025,&Kuku Foods/KFC,0.37,0.0
2026-W19,KE,Nairobi,Wambui Kogi,Mid-market,activation,CHOPIT EXPRESS,78248,45304,&ChopIt Express,2.51,0.0
2026-W16,KE,Nairobi,Wambui Kogi,Mid-market,activation,CHOPIT EXPRESS,78248,45304,&ChopIt Express,2.82,0.0
2026-W16,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_marketing,CHOPIT EXPRESS,78248,45304,&ChopIt Express,0.0,0.6
2026-W16,KE,Nairobi,Wambui Kogi,Mid-market,sp_activation,CHOWPATY,31135,11466,&Chowpaty Westlands Limited,1.93,5.78
2026-W19,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA INN,102377,69538,SIMBISA BRANDS Nairobi,0.99,0.0
2026-W22,KE,Nairobi,Wambui Kogi,Mid-market,activation,MAM MAM VIETNAMESE,189068,140854,HELLO VIETNAM LIMITED Nairobi,1.99,0.0
2026-W16,KE,Nairobi,Wambui Kogi,Mid-market,activation,MAM MAM VIETNAMESE,189068,140854,HELLO VIETNAM LIMITED Nairobi,16.77,0.0
2026-W20,KE,Nairobi,Naomi Wambui Wanjohi,SMB,provider_campaign_locations,BUN BOX,99909,69281,BUN BOX Nairobi,0.0,45.0
2026-W13,KE,Nairobi,Sharon Chebet,SMB,activation,EVENTOLOGY CATERERS AND KITCHEN,139135,102760,Eventology Caterers and Kitchen ,0.47,0.0
2026-W19,KE,Nairobi,Naomi Wambui Wanjohi,SMB,provider_campaign_portal,GILANI BUTCHERY UPLANDS MEAT PRODUCTS,54062,37198,&Gilanis by Uplands,0.0,4.83
2026-W19,KE,Nairobi,Serahwinfred Muoki,SMB,activation,KILIMANJARO RESTAURANT CBD,23774,16996,& Super Kilimanjaro Entreprise Ltd,2.66,0.0
2026-W22,KE,Nakuru,Michael Karigithu,Enterprise,new_city_launch,JAVA HOUSE,193914,144235,JAVA HOUSE Nakuru,31.72,0.0
2026-W16,KE,Nairobi,Serahwinfred Muoki,SMB,other,KILIMANJARO RESTAURANT CBD,23774,16996,& Super Kilimanjaro Entreprise Ltd,1.11,0.0
2026-W16,KE,Nairobi,Serahwinfred Muoki,SMB,activation,KILIMANJARO RESTAURANT CBD,23774,16996,& Super Kilimanjaro Entreprise Ltd,3.0,0.0
2026-W16,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,JAVA HOUSE,54059,16728,&Nairobi Java House Limited,0.0,1.57
2026-W20,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,JAVA HOUSE,54059,16728,&Nairobi Java House Limited,0.0,1.56
2026-W20,KE,Nakuru,Michael Karigithu,Enterprise,provider_campaign_marketing,JAVA HOUSE,193914,144235,JAVA HOUSE Nakuru,0.0,3.57
