weeks,Country,City,account_manager_name,business_segment,spend_objective,brand_name,provider_id,vendor_id,vendor_name,bolt_spend,provider_spend
2026-W20,GE,Tbilisi,Mariam Gadelia,Mid-market,liquidity,MARGEBELI,151135,112513,MARGEBELI Tbilisi,5.08,0.0
2026-W20,GE,Tbilisi,Unassigned,SMB,sp_experiment,ROYAL KITCHEN PREMIUM,158124,118058,RK PREMIUM,18.31,54.93
2026-W20,GE,Batumi,Nino Chakhvashvili,Enterprise,reactivation,KFC GEORGIA,150235,111794,KFC GEORGIA Batumi,14.63,0.0
2026-W20,GE,Batumi,Nino Chakhvashvili,Enterprise,churn,KFC GEORGIA,150235,111794,KFC GEORGIA Batumi,9.87,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,other,CITY CHICKEN,10059,7229,Ltd Elsi Catering,1.74,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,DRO,108426,72610,LTD Dro Healthy,58.87,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S,130520,63142,Wendy's,62.82,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,other,FIA,142874,105970,Fia,61.32,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,FIA,142874,105970,Fia,26.8,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,CITY CHICKEN,10059,7229,Ltd Elsi Catering,66.51,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S,130520,63142,Wendy's,91.47,91.47
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_profit_generator,WENDY'S,130520,63142,Wendy's,11.29,11.29
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,GOODWILL,119642,86244,Goodwill,39.08,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,marketing,DRO,108426,72610,LTD Dro Healthy,6.88,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,liquidity,DRO,108426,72610,LTD Dro Healthy,17.52,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_market_supplier,GOODWILL,119642,86244,Goodwill,0.0,81.23
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,reactivation,WENDY'S,130520,63142,Wendy's,2.73,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,activation,CITY CHICKEN,10059,7229,Ltd Elsi Catering,3.56,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_marketing,WENDY'S,130520,63142,Wendy's,0.0,22.44
2026-W23,GE,Tbilisi,Unassigned,SMB,provider_campaign_portal,LILAT FLOWER SHOP,114136,81084,I/E Miriam Khutsishvili,0.0,6.55
2026-W23,GE,Batumi,Nutsa Kotiashvili,SMB,sp_experiment,HOKAI,198377,147636,ჰოკაი,2.43,9.7
2026-W23,GE,Tbilisi,Nutsa Kotiashvili,SMB,sp_experiment,SHUKURA COFFEE,195998,145821,SHUKURA.COFFEE,27.53,102.32
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,PAZZA,12854,9291,Ltd Pazza,12.99,0.0
2026-W23,GE,Tbilisi,Nutsa Kotiashvili,SMB,bolt_plus_campaign,SHUKURA COFFEE,195998,145821,SHUKURA.COFFEE,27.45,0.0
2026-W23,GE,Tbilisi,Nutsa Kotiashvili,SMB,sp_activation,SHUKURA COFFEE,195998,145821,SHUKURA.COFFEE,3.92,5.88
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S,92126,63142,Wendy's,103.38,103.38
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S,92126,63142,Wendy's,59.97,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,churn,WENDY'S,92126,63142,Wendy's,9.22,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,RIGI GASTRODOUQAN,57727,39474,LTD GMT MTATSMINDA,39.76,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,provider_campaign_profit_generator,RIGI GASTRODOUQAN,57727,39474,LTD GMT MTATSMINDA,67.23,100.85
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,activation,WENDY'S,92126,63142,Wendy's,1.38,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,marketing,FOODMAN,135298,99582,foodman,2.14,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,marketing,WENDY'S,92126,63142,Wendy's,7.82,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,AGA’S FANTASTIC VEGAN,66917,44998,Doomfara LTD,2.28,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,acquisition,RIGI GASTRODOUQAN,57727,39474,LTD GMT MTATSMINDA,2.01,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,FOODMAN,135298,99582,foodman,9.34,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,provider_campaign_obligations_commitments,RIGI GASTRODOUQAN,57727,39474,LTD GMT MTATSMINDA,22.04,33.06
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,marketing,RIGI GASTRODOUQAN,57727,39474,LTD GMT MTATSMINDA,6.5,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,FIRE WOK,11838,8577,Fire Wok,23.66,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,provider_campaign_portal,OCTOPUS RESTAURANT,132214,97026,OCTOPUS RESTAURANT Tbilisi,0.0,37.26
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,OCTOPUS RESTAURANT,132214,97026,OCTOPUS RESTAURANT Tbilisi,37.14,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,marketing,FIRE WOK,11838,8577,Fire Wok,4.83,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,liquidity,FIRE WOK,11838,8577,Fire Wok,9.27,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,SUPERTRAMP GARAGE,97951,67744,Gypsies and Megrelians LLC,6.7,0.0
2026-W23,GE,Batumi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S,92133,63152,Wendy's Batumi,15.39,15.39
2026-W23,GE,Tbilisi,Unassigned,SMB,sp_experiment,TASTE THAI,51867,35719,Ltd Saint Andro,20.32,78.84
2026-W23,GE,Batumi,Nino Chakhvashvili,Enterprise,other,WENDY'S,92133,63152,Wendy's Batumi,2.6,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,TASTE THAI,51867,35719,Ltd Saint Andro,34.98,0.0
2026-W23,GE,Batumi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S,92133,63152,Wendy's Batumi,4.18,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,marketing,KHINKALI HOUSE,45409,31488,Khinkali House,11.28,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,MCDONALD'S,74817,50081,MC,35.96,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,MCDONALD'S,74815,50081,MC,88.17,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,activation,KHINKALI HOUSE,45409,31488,Khinkali House,2.46,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,activation,MCDONALD'S,74817,50081,MC,4.93,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,churn,MCDONALD'S,74815,50081,MC,9.91,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,acquisition,KHINKALI HOUSE,45409,31488,Khinkali House,11.59,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,FIESTA,69721,46686,Fiesta Bar LLC,7.1,0.0
2026-W23,GE,Batumi,Nutsa Kotiashvili,SMB,provider_campaign_portal,ECO BAKERY BATUMI,184167,137140,Eco bakery Batumi ,0.0,12.76
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,marketing,MCDONALD'S,74817,50081,MC,5.47,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,KHINKALI HOUSE,45409,31488,Khinkali House,4.57,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,marketing,MCDONALD'S,74815,50081,MC,9.63,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_profit_generator,WENDY'S PIZZA,202704,63142,Wendy's,2.23,2.23
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S PIZZA,202704,63142,Wendy's,2.89,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S PIZZA,202704,63142,Wendy's,6.64,6.64
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,provider_campaign_portal,SUSHICO,25059,17806,Sushico,0.0,214.92
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,SUSHICO,25059,17806,Sushico,28.9,0.0
2026-W23,GE,Batumi,Nutsa Kotiashvili,SMB,acquisition,IDEAL SHAURMA,25674,18280,Entrepreneur Radmila Chkhaidze  ,19.9,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S PIZZA,202475,63142,Wendy's,2.26,2.26
2026-W23,GE,Batumi,Nutsa Kotiashvili,SMB,reactivation,IDEAL SHAURMA,25674,18280,Entrepreneur Radmila Chkhaidze  ,7.64,0.0
2026-W23,GE,Batumi,Nutsa Kotiashvili,SMB,churn,IDEAL SHAURMA,25674,18280,Entrepreneur Radmila Chkhaidze  ,12.94,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_profit_generator,WENDY'S PIZZA,202475,63142,Wendy's,2.28,2.28
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S PIZZA,202475,63142,Wendy's,4.14,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,sp_experiment,COFFEESTA,109220,77373,I/E Milad Tavazohi,16.11,60.85
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,BASILICO BAKHTRIONI,203378,151289,BASILICO BAKHTRIONI Tbilisi,9.67,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,COFFEESTA,109220,77373,I/E Milad Tavazohi,38.4,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,OLDENBURG,189725,50676,LTD Street Food 125,3.29,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,liquidity,OLDENBURG,189725,50676,LTD Street Food 125,40.88,0.0
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,reactivation,OLDENBURG,189725,50676,LTD Street Food 125,4.33,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,provider_campaign_portal,BASILICO BAKHTRIONI,203378,151289,BASILICO BAKHTRIONI Tbilisi,0.0,31.34
2026-W23,GE,Tbilisi,Unassigned,SMB,provider_campaign_portal,SUSHI HUT,154545,7487,Ltd Sushi Hut,0.0,176.54
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Mid-market,liquidity,CITY CREPE,122505,88616,I/E Mariam Sandroshvili,22.56,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,sp_activation,KHINKALI KALAKURI,48169,33329,LTD Khinkali Kalakuri,3.6,5.4
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,MASHA ALLAH INDIAN RESTAURANT,120843,87280, LLC AL HARAMAIN,36.93,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,sp_experiment,KHINKALI KALAKURI,48169,33329,LTD Khinkali Kalakuri,26.99,102.69
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,KHINKALI KALAKURI,48169,33329,LTD Khinkali Kalakuri,28.39,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Mid-market,bolt_plus_campaign,CITY CREPE,122505,88616,I/E Mariam Sandroshvili,65.22,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Mid-market,reactivation,CITY CREPE,122505,88616,I/E Mariam Sandroshvili,1.36,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,liquidity,SASADILO B106,83422,56194,E/I Kakhaber Kikoria,1.12,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_portal,DOMINO'S PIZZA,44655,30938,Domino's Pizza,0.0,157.76
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S PIZZA,202483,63142,Wendy's,6.39,6.39
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,SASADILO B106,83422,56194,E/I Kakhaber Kikoria,0.45,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,LION SUSHI,138681,102417,LION SUSHI. Tbilisi,92.12,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,sp_experiment,LION SUSHI,138681,102417,LION SUSHI. Tbilisi,142.2,539.36
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,KHINKALI HOUSE,45403,31488,Khinkali House,2.75,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,sp_activation,BEIJINGHOTEL,152855,113906,beijing hotel,8.24,12.36
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,liquidity,KHINKALI HOUSE,45403,31488,Khinkali House,55.15,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,PALACE KITCHEN,126841,92422,PALACE KITCHEN Tbilisi,9.67,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,sp_experiment,BEIJINGHOTEL,152855,113906,beijing hotel,27.02,106.95
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,DUNKIN',88441,16992,Dunkin’,19.67,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,marketing,BEIJINGHOTEL,152855,113906,beijing hotel,6.24,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,sp_reactivation,BEIJINGHOTEL,152855,113906,beijing hotel,7.7,11.55
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,sp_reactivation,LION SUSHI,138681,102417,LION SUSHI. Tbilisi,74.95,74.95
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,liquidity,DUNKIN',88441,16992,Dunkin’,15.39,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,BEIJINGHOTEL,152855,113906,beijing hotel,19.28,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_marketing,DUNKIN',88441,16992,Dunkin’,0.0,37.22
2026-W23,GE,Tbilisi,Nino Shanshiashvili,Mid-market,churn,KHINKALI HOUSE,45403,31488,Khinkali House,4.48,0.0
2026-W23,GE,Batumi,Nutsa Kotiashvili,Mid-market,provider_campaign_portal,BAO BURGER,109757,77815,I/E Beka Kontselidze,0.0,30.44
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,marketing,LION SUSHI,138681,102417,LION SUSHI. Tbilisi,2.53,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,BUDWEISER - LEJAK,24206,17250,Ltd Budweiser Samson,13.42,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,CHOCO TROPIC,113058,80680,I/E Said Badalov,11.71,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,acquisition,CHOCO TROPIC,113058,80680,I/E Said Badalov,2.25,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S CHICKEN,202481,63142,Wendy's,4.44,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S CHICKEN,202481,63142,Wendy's,1.07,1.07
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,MEATY,145632,108335,MEATY Tbilisi,3.76,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,churn,TASTE OF INDIA,61914,12391,LTD taste of India,1.82,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,provider_campaign_portal,MEATY,145632,108335,MEATY Tbilisi,0.0,5.29
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_marketing,DUNKIN',88437,16992,Dunkin’,0.0,9.79
2026-W23,GE,Tbilisi,Unassigned,SMB,provider_campaign_portal,BURRITO,190002,87188,I/E Karlo Chivadze,0.0,1.57
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,DUNKIN',88437,16992,Dunkin’,10.35,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S,160455,63142,Wendy's,46.5,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_profit_generator,WENDY'S,160455,63142,Wendy's,8.05,8.05
2026-W23,GE,Batumi,Nutsa Kotiashvili,SMB,provider_campaign_portal,SUSHISHVILI,199773,96481,SUSHISHVILI Batumi,0.0,2.88
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S,160455,63142,Wendy's,79.15,79.15
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,ORI KATKHA,22847,16371,LTD Ludsakharshi Ori Katkha,4.24,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_portal,DOMINO'S PIZZA,44651,30938,Domino's Pizza,0.0,212.65
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,DOMINO'S PIZZA,44651,30938,Domino's Pizza,11.81,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,activation,WENDY'S,160455,63142,Wendy's,3.73,0.0
2026-W23,GE,Batumi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S PIZZA,203096,63152,Wendy's Batumi,4.56,0.0
2026-W23,GE,Batumi,Nino Chakhvashvili,Enterprise,provider_campaign_profit_generator,WENDY'S PIZZA,203096,63152,Wendy's Batumi,4.6,4.6
2026-W23,GE,Tbilisi,Unassigned,SMB,churn,ORI KATKHA,22847,16371,LTD Ludsakharshi Ori Katkha,3.38,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,reactivation,WENDY'S,160455,63142,Wendy's,8.58,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,provider_campaign_portal,PANDORA THAI CUISINE & BAR,183139,136358,Pandora Thaicuisine&bar,0.0,77.26
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,sp_activation,MARGEBELI,151135,112513,MARGEBELI Tbilisi,60.63,60.63
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,sp_experiment,MARGEBELI,151135,112513,MARGEBELI Tbilisi,131.64,501.12
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,sp_reactivation,MARGEBELI,151135,112513,MARGEBELI Tbilisi,445.47,445.47
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,MARGEBELI,151135,112513,MARGEBELI Tbilisi,206.99,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,liquidity,KHACHAPURI HUT,51447,35453,LTD Khachapuri Hut,2.84,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,EUROPRODUCT,99624,69084,Europroduct,12.7,0.0
2026-W23,GE,Tbilisi,Mariam Gadelia,Mid-market,other,MARGEBELI,151135,112513,MARGEBELI Tbilisi,5.52,0.0
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_marketing,DUNKIN',142988,16992,Dunkin’,0.0,4.89
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_market_supplier,EUROPRODUCT,99624,69084,Europroduct,0.0,16.46
2026-W23,GE,Tbilisi,Unassigned,SMB,sp_experiment,ROYAL KITCHEN PREMIUM,158124,118058,RK PREMIUM,14.21,53.12
2026-W23,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,CAFE SORELLE,144141,107204,Cafe Sorelle,12.94,0.0
2026-W23,GE,Tbilisi,Unassigned,SMB,sp_experiment,CAFE SORELLE,144141,107204,Cafe Sorelle,12.16,46.77
2026-W23,GE,Tbilisi,Unassigned,SMB,provider_campaign_portal,IRIT,67425,45299,Ltd Technoservice,0.0,9.84
2026-W23,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,DUNKIN',142988,16992,Dunkin’,1.2,0.0
2026-W19,GE,Tbilisi,Mariam Gadelia,Mid-market,provider_campaign_profit_generator,FIA,142874,105970,Fia,194.11,291.17
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S,130520,63142,Wendy's,53.16,0.0
2026-W19,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,CITY CHICKEN,10059,7229,Ltd Elsi Catering,75.58,0.0
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_marketing,WENDY'S,130520,63142,Wendy's,0.0,15.47
2026-W19,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,FIA,142874,105970,Fia,142.64,0.0
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S,130520,63142,Wendy's,74.82,74.82
2026-W19,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,DRO,108426,72610,LTD Dro Healthy,78.0,0.0
2026-W19,GE,Tbilisi,Unassigned,SMB,bolt_market_supplier,GOODWILL,119642,86244,Goodwill,0.0,90.82
2026-W19,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,GOODWILL,119642,86244,Goodwill,43.3,0.0
2026-W19,GE,Tbilisi,Mariam Gadelia,Mid-market,reactivation,DRO,108426,72610,LTD Dro Healthy,11.51,0.0
2026-W19,GE,Tbilisi,Nutsa Kotiashvili,SMB,provider_campaign_portal,GOBI,193378,143978,რესტორანი გობი,0.0,20.22
2026-W19,GE,Tbilisi,Mariam Gadelia,Mid-market,reactivation,CITY CHICKEN,10059,7229,Ltd Elsi Catering,15.18,0.0
2026-W19,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,THAI IN TOWN,57166,39079,Thai in Town LTD,9.19,0.0
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,acquisition,KFC GEORGIA,150070,111675,KFC GEORGIA Tbilisi,12.71,0.0
2026-W19,GE,Tbilisi,Unassigned,SMB,sp_experiment,THAI IN TOWN,57166,39079,Thai in Town LTD,7.79,23.38
2026-W19,GE,Tbilisi,Unassigned,SMB,sp_experiment,GARBURGER,191818,142939,GARBURGER ,13.86,41.58
2026-W19,GE,Tbilisi,Nino Shanshiashvili,Mid-market,other,TSVNIANI,51389,35414,EntrePreneur Gela Jaliashvili4,16.4,0.0
2026-W19,GE,Tbilisi,Unassigned,SMB,sp_reactivation,GARBURGER,191818,142939,GARBURGER ,5.77,8.65
2026-W19,GE,Tbilisi,Mariam Gadelia,Mid-market,bolt_plus_campaign,PAZZA,12854,9291,Ltd Pazza,31.81,0.0
2026-W19,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,GARBURGER,191818,142939,GARBURGER ,12.89,0.0
2026-W19,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,TSVNIANI,51389,35414,EntrePreneur Gela Jaliashvili4,2.99,0.0
2026-W19,GE,Tbilisi,Nutsa Kotiashvili,SMB,acquisition,SHUKURA COFFEE,195998,145821,SHUKURA.COFFEE,8.34,0.0
2026-W19,GE,Tbilisi,Mariam Gadelia,Mid-market,activation,PAZZA,12854,9291,Ltd Pazza,3.17,0.0
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_profit_generator,WENDY'S,92126,63142,Wendy's,10.03,9.65
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_obligations_commitments,WENDY'S,92126,63142,Wendy's,91.22,91.22
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,provider_campaign_marketing,WENDY'S,92126,63142,Wendy's,0.0,38.26
2026-W19,GE,Tbilisi,Unassigned,SMB,reactivation,FOODMAN,135298,99582,foodman,5.65,0.0
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,WENDY'S,92126,63142,Wendy's,71.51,0.0
2026-W19,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,FOODMAN,135298,99582,foodman,14.25,0.0
2026-W19,GE,Tbilisi,Nino Shanshiashvili,Mid-market,acquisition,RIGI GASTRODOUQAN,57727,39474,LTD GMT MTATSMINDA,15.56,0.0
2026-W19,GE,Tbilisi,Unassigned,SMB,provider_campaign_portal,SUSHI & MORE,80439,54025,E/I Mariam Khomizuri,0.0,99.41
2026-W19,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,RIGI GASTRODOUQAN,57727,39474,LTD GMT MTATSMINDA,9.46,0.0
2026-W19,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,OCTOPUS RESTAURANT,132214,97026,OCTOPUS RESTAURANT Tbilisi,21.8,0.0
2026-W19,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,FIRE WOK,11838,8577,Fire Wok,19.93,0.0
2026-W19,GE,Tbilisi,Nino Shanshiashvili,Mid-market,acquisition,FIRE WOK,11838,8577,Fire Wok,6.34,0.0
2026-W19,GE,Tbilisi,Nino Shanshiashvili,Mid-market,reactivation,FIRE WOK,11838,8577,Fire Wok,1.51,0.0
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,reactivation,MCDONALD'S,74815,50081,MC,17.95,0.0
2026-W19,GE,Tbilisi,Nino Shanshiashvili,Mid-market,provider_campaign_portal,WOK24.GE,99601,40495,JSC Sushi mania 3,0.0,3.4
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,acquisition,MCDONALD'S,74817,50081,MC,14.34,0.0
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,MCDONALD'S,74817,50081,MC,34.01,0.0
2026-W19,GE,Tbilisi,Unassigned,SMB,bolt_plus_campaign,LA CROSTA,118792,85521,LTD Crocante,6.78,0.0
2026-W19,GE,Tbilisi,Nino Shanshiashvili,Mid-market,bolt_plus_campaign,KHINKALI HOUSE,45409,31488,Khinkali House,8.24,0.0
2026-W19,GE,Tbilisi,Nino Chakhvashvili,Enterprise,bolt_plus_campaign,MCDONALD'S,74815,50081,MC,81.95,0.0
2026-W19,GE,Batumi,Nutsa Kotiashvili,SMB,provider_campaign_portal,ECO BAKERY BATUMI,184167,137140,Eco bakery Batumi ,0.0,30.19
